0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.06	-0.05	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.02	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	-0.03	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	-0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.03	0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.03	0.00	-0.05	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	-0.03	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	-0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.02	0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.02	0.00	0.00	-0.05	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.03	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	-0.05	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.05	-0.05	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.03	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.02	0.03	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.03	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	-0.03	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.03	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.05	0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.00	0.00	-0.03	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	-0.02	0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.03	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.05	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.05	0.00	0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.03	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.00	0.00	-0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.02	-0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.03	0.02	0.00	0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.03	0.00	-0.05	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.03	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.02	-0.02	-0.05	0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.05	0.02	0.03	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.03	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.03	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.02	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	-0.03	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.05	0.03	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.05	0.05	-0.05	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.02	0.00	0.00	0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.02	-0.03	0.03	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	-0.03	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.03	0.02	0.00	0.08	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.02	0.00	0.00	0.08	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.00	0.02	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.02	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.03	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.05	-0.02	0.00	-0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	-0.05	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.02	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.02	-0.02	-0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.02	0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.02	-0.05	0.00	-0.03	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.02	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.02	0.00	0.03	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	-0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.05	0.00	-0.02	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.05	0.03	0.00	-0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	-0.06	0.00	-0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	-0.02	0.00	-0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	-0.03	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.00	0.00	-0.03	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	-0.05	0.00	-0.03	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.03	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	-0.05	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.05	0.00	0.00	0.05	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.05	0.00	0.00	-0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.02	0.00	-0.03	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	-0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.05	-0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.03	-0.03	0.02	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	-0.05	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	-0.02	0.00	-0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	-0.03	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.02	-0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.05	0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	-0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.00	0.00	-0.02	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	0.02	0.00	0.00	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	-0.02	0.00	0.00	-0.05	0.20	0.20	0.20	0.20	1.88,0.87,0.95,1.08,0.50,0.50,0.06,-0.05
0,0,0,0,8,8,8,8,-1.77, -1.31, -2.16, -2.37, 	0.00	-0.02	1.17	0.00	0.20	0.86	0.63	0.20	1.88,0.87,1.88,0.88,-0.00,0.00,-0.00,0.00
0,0,0,0,8,8,8,8,-1.78, -1.29, -2.14, -2.37, 	-2.52	3.92	3.56	-0.53	0.20	0.83	0.66	0.20	1.88,0.87,1.88,0.91,-0.00,0.00,-0.01,0.13
0,0,0,0,8,8,8,8,-1.80, -1.29, -2.14, -2.37, 	-6.64	0.37	2.27	-3.34	0.20	0.79	0.64	0.20	1.88,0.89,1.88,0.94,-0.00,0.00,-0.04,0.20
0,0,0,0,8,8,8,8,-1.82, -1.28, -2.12, -2.39, 	-6.26	4.52	6.24	-2.18	0.20	0.67	0.55	0.20	1.87,0.92,1.87,0.97,0.00,0.01,-0.08,0.34
0,0,0,0,8,8,8,8,-1.85, -1.27, -2.10, -2.40, 	-7.92	0.31	2.85	-2.59	0.20	0.62	0.50	0.20	1.86,0.95,1.86,1.01,0.00,0.01,-0.12,0.39
0,0,0,0,8,8,8,8,-1.88, -1.26, -2.08, -2.40, 	-5.45	2.61	6.33	-1.08	0.20	0.60	0.50	0.20	1.85,0.98,1.85,1.04,0.00,0.01,-0.15,0.42
0,0,0,0,8,8,8,8,-1.90, -1.26, -2.06, -2.41, 	-6.04	-0.79	3.75	-1.19	0.20	0.63	0.55	0.20	1.84,1.00,1.84,1.06,0.00,0.02,-0.18,0.40
0,0,0,0,8,8,8,8,-1.92, -1.26, -2.04, -2.41, 	-5.17	0.87	5.19	-0.35	0.20	0.66	0.60	0.20	1.83,1.03,1.83,1.09,0.00,0.02,-0.20,0.37
0,0,0,0,8,8,8,8,-1.94, -1.26, -2.02, -2.41, 	-5.71	-0.29	4.55	-0.18	0.20	0.68	0.66	0.20	1.81,1.05,1.81,1.12,0.00,0.02,-0.22,0.35
0,0,0,0,8,8,8,8,-1.97, -1.26, -2.00, -2.41, 	-6.10	-0.17	5.42	-0.18	0.20	0.68	0.69	0.20	1.80,1.07,1.80,1.15,0.00,0.03,-0.24,0.35
0,0,0,0,8,8,8,8,-1.99, -1.26, -1.98, -2.41, 	-6.47	-0.11	5.49	-1.30	0.20	0.63	0.70	0.20	1.78,1.10,1.78,1.17,0.00,0.03,-0.26,0.36
0,0,0,0,8,8,8,8,-2.02, -1.26, -1.96, -2.42, 	-6.96	-0.02	5.25	-2.38	0.20	0.52	0.72	0.20	1.77,1.13,1.76,1.20,0.00,0.03,-0.25,0.39
0,0,0,0,8,8,8,8,-2.05, -1.26, -1.94, -2.43, 	-7.10	-1.01	5.71	-1.01	0.20	0.44	0.72	0.20	1.76,1.15,1.74,1.21,-0.00,0.04,-0.26,0.41
0,0,0,0,8,8,8,8,-2.08, -1.26, -1.91, -2.43, 	-6.96	-1.71	6.55	0.08	0.20	0.39	0.69	0.20	1.74,1.19,1.71,1.24,-0.00,0.04,-0.31,0.40
0,0,0,0,8,8,8,8,-2.10, -1.27, -1.89, -2.43, 	-6.73	-2.62	6.07	0.18	0.20	0.36	0.69	0.20	1.72,1.21,1.69,1.26,-0.00,0.04,-0.34,0.37
0,0,0,0,8,8,8,8,-2.13, -1.28, -1.86, -2.43, 	-6.15	-2.41	6.36	0.53	0.20	0.31	0.69	0.20	1.70,1.24,1.66,1.28,-0.00,0.04,-0.37,0.34
0,0,0,0,8,8,8,8,-2.16, -1.30, -1.84, -2.43, 	-6.67	-3.11	6.48	0.46	0.20	0.25	0.68	0.20	1.68,1.26,1.64,1.29,-0.01,0.04,-0.38,0.33
0,0,0,0,8,8,8,8,-2.18, -1.31, -1.81, -2.42, 	-6.21	-4.50	6.84	2.38	0.20	0.21	0.65	0.20	1.65,1.29,1.61,1.31,-0.01,0.05,-0.43,0.29
0,0,0,0,8,8,8,8,-2.20, -1.33, -1.78, -2.41, 	-5.19	-5.84	7.71	4.38	0.20	0.26	0.64	0.20	1.62,1.31,1.58,1.32,-0.01,0.05,-0.48,0.22
0,0,0,0,8,8,8,8,-2.22, -1.36, -1.75, -2.38, 	-4.47	-6.33	7.48	6.18	0.20	0.35	0.66	0.20	1.59,1.32,1.55,1.34,-0.01,0.05,-0.54,0.13
0,0,0,0,8,8,8,8,-2.24, -1.38, -1.72, -2.36, 	-3.75	-6.56	6.65	5.65	0.20	0.42	0.71	0.20	1.56,1.33,1.52,1.35,-0.01,0.05,-0.56,0.06
